customer_id,age_range,marital_status,family_size,income_bracket
13557,46-60,Married,1,5
13558,60+,Unknown,1,3
13559,18-25,Unknown,1,1
13560,60+,Unknown,2,4
13561,36-45,Divorced,4,3
13562,26-35,Divorced,3,4
13563,46-60,Divorced,2,1
13564,60+,Unknown,4,11
13565,36-45,Single,5,9
13566,26-35,Unknown,3,3
13567,60+,Single,5,12
13568,26-35,Divorced,1,12
13569,46-60,Divorced,2,2
13570,60+,Divorced,1,7
13571,60+,Unknown,4,7
13572,60+,Unknown,4,3
13573,18-25,Divorced,1,5
13574,26-35,Single,4,10
13575,18-25,Divorced,4,8
13576,18-25,Single,3,4
13577,60+,Unknown,3,2
13578,60+,Unknown,3,12
13579,18-25,Single,5,8
13580,18-25,Single,4,12
13581,60+,Divorced,5,5
13582,18-25,Divorced,2,6
13583,26-35,Divorced,5,9
13584,36-45,Married,3,1
13585,46-60,Single,4,8
13586,46-60,Divorced,2,2
13587,46-60,Married,4,7
13588,18-25,Divorced,5,3
13589,26-35,Divorced,1,6
13590,36-45,Unknown,1,1
13591,60+,Single,1,10
13592,36-45,Single,2,7
13593,36-45,Divorced,1,8
13594,60+,Divorced,3,2
13595,18-25,Married,5,4
13596,60+,Single,1,12
13597,60+,Unknown,1,8
13598,60+,Divorced,3,5
13599,26-35,Single,3,7
13600,18-25,Married,4,12
13601,26-35,Unknown,5,7
13602,26-35,Unknown,4,12
13603,46-60,Single,4,2
13604,36-45,Single,2,11
13605,60+,Divorced,3,12
13606,18-25,Single,1,6
13607,18-25,Unknown,3,12
13608,18-25,Married,3,4
13609,26-35,Single,5,5
13610,36-45,Divorced,4,11
13611,46-60,Single,3,9
13612,36-45,Single,2,5
13613,46-60,Unknown,5,7
13614,26-35,Divorced,1,12
13615,18-25,Single,4,11
13616,26-35,Unknown,3,7
13617,26-35,Single,4,5
13618,36-45,Married,3,1
13619,46-60,Married,4,4
13620,46-60,Married,3,10
13621,26-35,Married,4,5
13622,46-60,Single,3,11
13623,60+,Married,3,11
13624,18-25,Married,1,4
13625,46-60,Unknown,4,5
13626,36-45,Married,1,1
13627,26-35,Married,4,7
13628,60+,Divorced,2,9
13629,60+,Unknown,2,8
13630,26-35,Divorced,2,9
13631,46-60,Divorced,4,4
13632,18-25,Single,1,5
13633,26-35,Unknown,5,9
13634,60+,Unknown,3,10
13635,60+,Married,3,11
13636,60+,Divorced,2,8
13637,26-35,Divorced,1,10
13638,18-25,Single,1,12
13639,26-35,Married,5,2
13640,46-60,Single,2,2
13641,60+,Divorced,1,10
13642,60+,Divorced,1,4
13643,18-25,Married,2,3
13644,46-60,Married,4,2
13645,60+,Married,5,1
13646,18-25,Married,2,6
13647,18-25,Unknown,4,12
13648,60+,Unknown,4,4
13649,46-60,Single,3,5
13650,36-45,Single,5,8
13651,60+,Divorced,5,9
13652,18-25,Divorced,2,4
13653,46-60,Unknown,3,2
13654,60+,Single,1,12
13655,36-45,Unknown,4,5
13656,60+,Single,2,8
13657,36-45,Divorced,1,12
13658,26-35,Married,3,11
13659,46-60,Single,1,5
13660,60+,Married,2,4
13661,36-45,Married,2,9
13662,26-35,Divorced,1,4
13663,60+,Divorced,3,10
13664,60+,Single,5,2
13665,46-60,Divorced,1,9
13666,26-35,Unknown,5,11
13667,26-35,Divorced,4,10
13668,36-45,Divorced,3,10
13669,46-60,Divorced,5,11
13670,18-25,Single,1,11
13671,60+,Unknown,4,1
13672,60+,Single,4,8
13673,18-25,Married,5,7
13674,46-60,Married,4,12
13675,18-25,Divorced,3,6
13676,18-25,Married,4,12
13677,18-25,Unknown,4,12
13678,36-45,Single,1,5
13679,60+,Unknown,1,3
13680,46-60,Married,5,12
13681,18-25,Single,1,9
13682,26-35,Single,3,5
13683,18-25,Divorced,3,7
13684,46-60,Unknown,3,10
13685,36-45,Single,1,1
13686,36-45,Unknown,1,4
13687,26-35,Single,1,2
13688,18-25,Single,4,7
13689,18-25,Married,5,3
13690,26-35,Unknown,3,1
13691,26-35,Single,4,4
13692,26-35,Unknown,4,6
13693,18-25,Unknown,4,2
13694,18-25,Divorced,2,4
13695,26-35,Single,3,4
13696,18-25,Married,5,3
13697,18-25,Unknown,3,9
13698,26-35,Divorced,4,5
13699,46-60,Unknown,5,1
13700,60+,Married,5,7
13701,60+,Single,1,10
13702,46-60,Divorced,5,8
13703,60+,Single,1,12
13704,60+,Divorced,1,7
13705,26-35,Unknown,5,7
13706,26-35,Single,2,6
13707,46-60,Married,5,1
13708,36-45,Unknown,5,4
13709,60+,Divorced,5,6
13710,36-45,Unknown,2,2
13711,36-45,Single,1,2
13712,18-25,Unknown,5,12
13713,26-35,Single,1,1
13714,46-60,Single,4,6
13715,60+,Single,1,6
13716,46-60,Married,4,3
13717,36-45,Single,1,10
13718,36-45,Divorced,1,8
13719,26-35,Unknown,3,11
13720,60+,Married,4,8
13721,18-25,Single,5,7
13722,46-60,Single,5,5
13723,36-45,Single,2,1
13724,18-25,Divorced,5,2
13725,60+,Divorced,1,5
13726,60+,Single,5,7
13727,18-25,Unknown,5,7
13728,36-45,Single,4,11
13729,18-25,Single,3,10
13730,26-35,Unknown,1,5
13731,46-60,Married,2,1
13732,36-45,Single,3,2
13733,26-35,Married,2,7
13734,60+,Unknown,2,9
13735,60+,Single,2,9
13736,18-25,Single,3,11
13737,18-25,Unknown,1,11
13738,18-25,Single,4,11
13739,18-25,Divorced,2,11
13740,36-45,Single,2,1
13741,26-35,Unknown,5,4
13742,60+,Married,1,4
13743,36-45,Unknown,3,5
13744,46-60,Divorced,2,1
13745,18-25,Divorced,4,2
13746,60+,Unknown,4,1
13747,18-25,Unknown,1,3
13748,26-35,Divorced,2,1
13749,46-60,Unknown,4,9
13750,36-45,Divorced,2,4
13751,26-35,Married,2,2
13752,60+,Married,2,11
13753,26-35,Married,4,12
13754,26-35,Divorced,1,8
13755,18-25,Divorced,4,11
13756,26-35,Divorced,2,11
13757,26-35,Married,4,4
13758,26-35,Single,1,9
13759,36-45,Unknown,4,12
13760,36-45,Unknown,5,6
13761,18-25,Single,3,4
13762,18-25,Married,4,2
13763,36-45,Divorced,1,7
13764,26-35,Divorced,1,8
13765,36-45,Unknown,4,4
13766,36-45,Single,4,12
13767,60+,Unknown,3,5
13768,18-25,Unknown,1,6
13769,18-25,Unknown,3,3
13770,60+,Single,4,2
13771,46-60,Single,5,2
13772,60+,Single,2,7
13773,46-60,Unknown,2,8
13774,60+,Single,4,1
13775,60+,Single,3,1
13776,18-25,Unknown,5,7
13777,26-35,Married,3,6
13778,18-25,Unknown,3,3
13779,46-60,Single,1,12
13780,60+,Unknown,5,12
13781,18-25,Unknown,1,3
13782,18-25,Married,2,5
13783,36-45,Single,3,6
13784,26-35,Married,2,10
13785,36-45,Single,4,2
13786,18-25,Unknown,2,6
13787,46-60,Single,2,6
13788,18-25,Divorced,4,4
13789,46-60,Unknown,2,4
13790,36-45,Divorced,2,12
13791,46-60,Single,3,6
13792,60+,Married,4,3
13793,26-35,Married,3,2
13794,46-60,Unknown,5,10
13795,26-35,Unknown,1,10
13796,60+,Divorced,5,5
13797,60+,Single,3,9
13798,46-60,Married,1,11
13799,60+,Divorced,1,6
13800,60+,Married,5,2
13801,36-45,Married,5,6
13802,36-45,Divorced,3,7
13803,36-45,Married,2,6
13804,26-35,Married,4,10
13805,36-45,Divorced,3,10
13806,60+,Unknown,2,11
13807,26-35,Divorced,1,1
13808,46-60,Married,4,3
13809,46-60,Unknown,3,4
13810,46-60,Single,1,10
13811,46-60,Single,1,11
13812,36-45,Divorced,2,11
13813,46-60,Unknown,5,10
13814,60+,Married,3,12
13815,36-45,Single,2,5
13816,46-60,Single,4,9
13817,18-25,Unknown,4,1
13818,36-45,Unknown,2,5
13819,26-35,Married,3,4
13820,36-45,Unknown,2,8
13821,18-25,Unknown,4,10
13822,26-35,Married,2,12
13823,60+,Unknown,2,7
13824,60+,Divorced,1,12
13825,18-25,Divorced,3,4
13826,36-45,Single,4,6
13827,26-35,Married,3,8
13828,60+,Single,5,9
13829,46-60,Divorced,1,8
13830,46-60,Single,1,3
13831,60+,Married,4,12
13832,18-25,Divorced,4,6
13833,26-35,Married,2,8
13834,36-45,Unknown,1,7
13835,26-35,Single,1,4
13836,36-45,Married,4,9
13837,18-25,Single,4,3
13838,36-45,Divorced,5,2
13839,36-45,Unknown,4,10
13840,60+,Married,4,6
13841,26-35,Divorced,2,8
13842,46-60,Divorced,2,7
13843,36-45,Unknown,5,12
13844,60+,Married,2,3
13845,46-60,Single,1,11
13846,46-60,Single,1,9
13847,46-60,Single,1,4
13848,26-35,Unknown,3,3
13849,36-45,Divorced,1,10
13850,26-35,Divorced,1,2
13851,60+,Single,4,1
13852,46-60,Divorced,1,8
13853,18-25,Divorced,3,2
13854,26-35,Married,5,4
13855,18-25,Divorced,3,4
13856,26-35,Married,2,3
13857,26-35,Divorced,5,3
13858,46-60,Single,3,1
13859,36-45,Unknown,3,8
13860,60+,Single,4,10
13861,60+,Single,1,11
13862,36-45,Unknown,2,7
13863,46-60,Unknown,2,11
13864,46-60,Divorced,3,8
13865,46-60,Married,4,4
13866,18-25,Divorced,4,12
13867,18-25,Married,3,10
13868,60+,Divorced,4,5
13869,46-60,Single,3,5
13870,36-45,Divorced,2,9
13871,46-60,Divorced,1,9
13872,60+,Married,5,4
13873,26-35,Unknown,4,10
13874,26-35,Unknown,5,12
13875,36-45,Unknown,5,10
13876,36-45,Divorced,3,7
13877,26-35,Single,5,12
13878,26-35,Married,3,11
13879,26-35,Married,5,4
13880,26-35,Married,5,11
13881,46-60,Single,2,3
13882,60+,Single,5,11
13883,18-25,Divorced,3,11
13884,26-35,Divorced,2,2
13885,46-60,Divorced,4,10
13886,60+,Unknown,4,7
13887,46-60,Unknown,1,1
13888,26-35,Divorced,5,12
13889,46-60,Married,1,6
13890,18-25,Married,3,3
13891,46-60,Single,5,4
13892,60+,Single,5,12
13893,26-35,Married,3,1
13894,46-60,Single,4,5
13895,18-25,Divorced,5,7
13896,18-25,Unknown,5,4
13897,26-35,Unknown,3,1
13898,46-60,Unknown,1,3
13899,18-25,Single,4,3
13900,26-35,Unknown,2,10
13901,46-60,Divorced,5,2
13902,60+,Divorced,5,8
13903,36-45,Single,2,12
13904,26-35,Unknown,2,9
13905,46-60,Divorced,5,2
13906,46-60,Married,5,2
13907,46-60,Unknown,4,6
13908,18-25,Unknown,2,12
13909,18-25,Single,4,5
13910,18-25,Unknown,4,4
13911,36-45,Married,1,5
13912,26-35,Single,2,12
13913,60+,Single,3,8
13914,60+,Divorced,4,5
13915,18-25,Married,1,5
13916,60+,Married,5,4
13917,36-45,Unknown,2,1
13918,26-35,Single,1,1
13919,36-45,Married,2,6
13920,46-60,Married,4,1
13921,46-60,Single,2,8
13922,46-60,Single,5,5
13923,46-60,Single,4,7
13924,26-35,Unknown,1,8
13925,18-25,Single,3,12
13926,26-35,Single,2,11
13927,18-25,Unknown,1,5
13928,18-25,Married,2,12
13929,60+,Single,2,9
13930,46-60,Married,5,4
13931,18-25,Unknown,2,9
13932,60+,Single,5,1
13933,26-35,Married,5,2
13934,18-25,Single,4,2
13935,36-45,Unknown,3,6
13936,46-60,Divorced,5,7
13937,46-60,Divorced,1,8
13938,18-25,Divorced,1,3
13939,36-45,Unknown,4,3
13940,46-60,Married,2,9
13941,60+,Unknown,1,1
13942,36-45,Divorced,2,10
13943,46-60,Divorced,5,1
13944,26-35,Divorced,3,4
13945,18-25,Single,5,2
13946,18-25,Single,3,6
13947,46-60,Single,4,7
13948,60+,Divorced,2,5
13949,36-45,Married,3,10
13950,36-45,Single,5,2
13951,60+,Unknown,4,5
13952,60+,Unknown,4,9
13953,60+,Unknown,1,10
13954,36-45,Divorced,3,4
13955,26-35,Unknown,3,9
13956,26-35,Unknown,2,12
13957,18-25,Unknown,2,10
13958,60+,Unknown,5,11
13959,46-60,Married,1,11
13960,60+,Married,3,4
13961,26-35,Unknown,2,7
13962,60+,Married,1,8
13963,46-60,Married,5,5
13964,26-35,Divorced,3,8
13965,60+,Single,4,2
13966,60+,Unknown,5,9
13967,46-60,Divorced,1,2
13968,46-60,Single,4,11
13969,60+,Married,4,11
13970,60+,Unknown,4,6
13971,26-35,Married,3,7
13972,36-45,Single,2,2
13973,46-60,Unknown,3,9
13974,36-45,Single,5,6
13975,36-45,Married,3,6
13976,46-60,Divorced,2,11
13977,26-35,Married,2,4
13978,18-25,Married,1,12
13979,18-25,Unknown,5,1
13980,26-35,Single,5,4
13981,26-35,Divorced,2,5
13982,18-25,Married,3,3
13983,26-35,Unknown,5,8
13984,26-35,Divorced,2,7
13985,60+,Unknown,1,1
13986,36-45,Unknown,5,2
13987,26-35,Single,1,11
13988,18-25,Divorced,1,12
13989,46-60,Single,4,12
13990,60+,Unknown,3,2
13991,36-45,Unknown,4,3
13992,26-35,Married,1,3
13993,60+,Married,2,6
13994,46-60,Single,2,5
13995,18-25,Divorced,3,3
13996,46-60,Divorced,4,12
13997,60+,Divorced,5,4
13998,60+,Single,2,1
13999,18-25,Married,4,4
14000,18-25,Single,4,5
14001,18-25,Married,4,12
14002,60+,Divorced,4,9
14003,36-45,Unknown,1,3
14004,46-60,Single,3,3
14005,18-25,Married,5,6
14006,60+,Unknown,5,12
14007,46-60,Unknown,5,11
14008,26-35,Divorced,5,7
14009,60+,Unknown,4,6
14010,26-35,Single,3,7
14011,18-25,Unknown,5,7
14012,36-45,Unknown,4,8
14013,26-35,Married,5,9
14014,60+,Married,2,8
14015,36-45,Unknown,1,5
14016,60+,Divorced,4,3
14017,36-45,Divorced,3,10
14018,46-60,Married,2,2
14019,60+,Married,2,5
14020,18-25,Single,3,5
14021,18-25,Single,5,6
14022,26-35,Unknown,1,7
14023,36-45,Unknown,1,11
14024,18-25,Married,2,9
14025,18-25,Single,3,10
14026,46-60,Divorced,2,1
14027,26-35,Single,5,7
14028,46-60,Unknown,2,6
14029,18-25,Unknown,5,2
14030,36-45,Married,4,1
14031,60+,Unknown,4,3
14032,60+,Divorced,1,5
14033,60+,Single,4,4
14034,60+,Unknown,3,8
14035,46-60,Single,4,2
14036,60+,Single,5,8
14037,26-35,Divorced,5,11
14038,36-45,Single,3,9
14039,18-25,Single,2,8
14040,36-45,Married,5,4
14041,60+,Single,2,9
14042,26-35,Single,1,1
14043,26-35,Divorced,3,5
14044,46-60,Unknown,4,5
14045,60+,Divorced,4,6
14046,46-60,Married,4,2
14047,36-45,Married,1,12
14048,46-60,Divorced,4,8
14049,46-60,Single,3,9
14050,46-60,Unknown,3,8
14051,26-35,Divorced,5,6
14052,60+,Divorced,4,11
14053,60+,Unknown,3,10
14054,18-25,Married,3,10
14055,46-60,Married,1,6
14056,26-35,Married,1,10
14057,26-35,Unknown,2,8
14058,26-35,Single,3,6
14059,36-45,Divorced,3,11
14060,18-25,Unknown,1,3
14061,46-60,Unknown,3,10
14062,46-60,Married,3,6
14063,26-35,Divorced,1,10
14064,36-45,Unknown,5,5
14065,46-60,Divorced,5,7
14066,46-60,Single,5,2
14067,26-35,Unknown,4,6
14068,18-25,Single,3,10
14069,46-60,Single,2,1
14070,60+,Single,3,6
14071,60+,Married,3,10
14072,60+,Married,1,7
14073,36-45,Unknown,4,10
14074,26-35,Unknown,4,4
14075,46-60,Married,4,4
14076,18-25,Married,3,3
14077,18-25,Divorced,4,3
14078,18-25,Married,3,9
14079,46-60,Divorced,1,11
14080,36-45,Single,5,7
14081,60+,Married,3,10
14082,46-60,Divorced,1,3
14083,18-25,Single,5,9
14084,36-45,Married,3,6
14085,36-45,Single,2,9
14086,36-45,Unknown,2,10
14087,60+,Divorced,5,3
14088,26-35,Unknown,4,11
14089,60+,Single,4,1
14090,60+,Single,1,5
14091,46-60,Married,1,10
14092,18-25,Married,2,4
14093,26-35,Single,1,12
14094,60+,Unknown,3,5
14095,18-25,Divorced,4,7
14096,36-45,Married,3,7
14097,18-25,Divorced,3,11
14098,26-35,Divorced,1,4
14099,18-25,Unknown,1,12
14100,18-25,Divorced,4,6
14101,26-35,Divorced,4,4
14102,18-25,Single,1,2
14103,26-35,Married,3,10
14104,46-60,Unknown,4,3
14105,46-60,Unknown,4,9
14106,46-60,Divorced,1,4
14107,26-35,Unknown,4,6
14108,26-35,Single,5,5
14109,46-60,Divorced,4,6
14110,60+,Unknown,5,1
14111,46-60,Divorced,4,11
14112,18-25,Married,5,9
14113,60+,Married,4,9
14114,26-35,Single,3,7
14115,26-35,Divorced,1,4
14116,26-35,Unknown,1,12
14117,26-35,Divorced,4,5
14118,46-60,Married,3,9
14119,46-60,Married,4,6
14120,26-35,Single,1,9
14121,18-25,Married,1,7
14122,46-60,Married,5,3
14123,36-45,Unknown,1,1
14124,60+,Married,2,5
14125,60+,Unknown,1,9
14126,18-25,Single,5,1
14127,60+,Married,1,3
14128,18-25,Divorced,4,11
14129,60+,Single,2,10
14130,36-45,Married,1,8
14131,60+,Married,4,10
14132,36-45,Single,5,11
14133,46-60,Married,4,7
14134,26-35,Married,4,9
14135,60+,Unknown,2,3
14136,36-45,Divorced,3,5
14137,46-60,Married,3,1
14138,60+,Married,1,2
14139,36-45,Unknown,2,4
14140,60+,Unknown,3,7
14141,18-25,Unknown,1,3
14142,60+,Unknown,2,3
14143,26-35,Divorced,5,1
14144,26-35,Married,1,12
14145,26-35,Married,3,9
14146,36-45,Unknown,5,11
14147,18-25,Unknown,5,9
14148,26-35,Divorced,4,10
14149,60+,Unknown,2,7
14150,36-45,Married,5,6
14151,60+,Married,5,12
14152,26-35,Unknown,1,7
14153,46-60,Single,4,5
14154,46-60,Unknown,2,6
14155,26-35,Divorced,3,5
14156,46-60,Married,1,1
14157,60+,Single,2,2
14158,46-60,Single,5,6
14159,46-60,Divorced,5,10
14160,36-45,Married,1,11
14161,60+,Single,2,4
14162,18-25,Divorced,2,8
14163,26-35,Divorced,3,3
14164,36-45,Unknown,1,8
14165,46-60,Married,4,7
14166,60+,Single,4,4
14167,18-25,Unknown,5,11
14168,46-60,Unknown,3,9
14169,36-45,Single,1,9
14170,46-60,Single,1,6
14171,26-35,Divorced,3,9
14172,60+,Unknown,4,6
14173,18-25,Divorced,1,8
14174,60+,Unknown,5,3
14175,18-25,Divorced,4,11
14176,46-60,Married,1,6
14177,46-60,Divorced,2,12
14178,36-45,Married,5,3
14179,36-45,Divorced,1,7
14180,36-45,Unknown,2,11
14181,46-60,Divorced,3,6
14182,46-60,Single,4,10
14183,18-25,Divorced,2,12
14184,36-45,Single,5,5
14185,26-35,Married,2,2
14186,18-25,Unknown,1,10
14187,36-45,Single,1,4
14188,26-35,Divorced,4,4
14189,46-60,Divorced,1,6
14190,60+,Married,3,4
14191,36-45,Divorced,3,2
14192,60+,Divorced,5,7
14193,46-60,Single,1,5
14194,46-60,Divorced,4,11
14195,18-25,Divorced,3,6
14196,18-25,Divorced,5,5
14197,36-45,Divorced,3,10
14198,46-60,Married,5,1
14199,26-35,Unknown,1,2
14200,18-25,Married,3,6
14201,26-35,Single,4,9
14202,18-25,Single,4,4
14203,26-35,Married,2,6
14204,36-45,Divorced,5,10
14205,36-45,Unknown,4,11
14206,60+,Single,5,9
14207,36-45,Single,2,9
14208,46-60,Divorced,2,11
14209,26-35,Divorced,4,7
14210,60+,Unknown,4,12
14211,18-25,Single,5,12
14212,18-25,Unknown,1,7
14213,46-60,Married,1,11
14214,26-35,Divorced,1,5
14215,18-25,Single,2,5
14216,60+,Single,5,5
14217,26-35,Married,3,11
14218,60+,Unknown,2,2
14219,46-60,Married,5,2
14220,18-25,Divorced,2,12
14221,26-35,Single,5,7
14222,18-25,Divorced,2,2
14223,46-60,Unknown,2,10
14224,26-35,Single,3,1
14225,26-35,Single,4,4
14226,60+,Single,4,8
14227,26-35,Single,3,8
14228,60+,Married,2,2
14229,26-35,Divorced,5,3
14230,26-35,Single,4,10
14231,18-25,Divorced,2,6
14232,26-35,Married,5,2
14233,36-45,Divorced,4,11
14234,46-60,Divorced,2,8
14235,18-25,Unknown,5,6
14236,36-45,Married,1,1
14237,26-35,Married,3,5
14238,46-60,Married,2,7
14239,18-25,Single,4,12
14240,46-60,Unknown,4,6
14241,18-25,Divorced,2,9
14242,46-60,Unknown,1,10
14243,26-35,Divorced,1,6
14244,18-25,Single,4,6
14245,18-25,Divorced,2,9
14246,36-45,Divorced,3,1
14247,36-45,Single,3,1
14248,46-60,Single,2,4
14249,46-60,Married,3,4
14250,46-60,Unknown,5,1
14251,18-25,Divorced,1,11
14252,46-60,Single,1,2
14253,36-45,Divorced,2,1
14254,60+,Unknown,4,5
14255,60+,Unknown,4,5
14256,60+,Unknown,4,9
14257,46-60,Married,3,4
14258,36-45,Single,5,1
14259,60+,Single,4,7
14260,60+,Unknown,1,4
14261,26-35,Married,3,1
14262,18-25,Unknown,4,3
14263,36-45,Divorced,5,5
14264,46-60,Single,3,7
14265,26-35,Divorced,4,6
14266,60+,Unknown,4,8
14267,60+,Single,1,5
14268,26-35,Divorced,5,3
14269,36-45,Single,5,4
14270,46-60,Married,1,4
14271,36-45,Unknown,1,3
14272,46-60,Married,4,7
14273,36-45,Married,5,6
14274,18-25,Unknown,2,7
14275,46-60,Single,5,10
14276,36-45,Unknown,2,9
14277,26-35,Unknown,1,5
14278,26-35,Unknown,4,7
14279,36-45,Divorced,4,12
14280,18-25,Divorced,4,7
14281,18-25,Married,2,10
14282,26-35,Divorced,1,8
14283,60+,Unknown,2,10
14284,46-60,Married,5,3
14285,26-35,Divorced,4,11
14286,60+,Single,2,12
14287,36-45,Divorced,3,7
14288,36-45,Married,5,10
14289,36-45,Married,4,9
14290,46-60,Married,2,9
14291,46-60,Divorced,3,12
14292,60+,Unknown,2,10
14293,46-60,Married,2,11
14294,26-35,Single,2,10
14295,18-25,Married,5,12
14296,60+,Married,4,8
14297,60+,Divorced,2,8
14298,26-35,Unknown,5,9
14299,36-45,Divorced,3,11
14300,18-25,Unknown,3,4
14301,60+,Married,4,8
14302,36-45,Married,4,7
14303,26-35,Married,4,9
14304,18-25,Single,4,10
14305,18-25,Single,1,9
14306,18-25,Married,5,3
14307,26-35,Divorced,4,6
14308,60+,Unknown,5,6
14309,60+,Unknown,4,8
14310,26-35,Single,3,11
14311,26-35,Divorced,5,5
14312,60+,Married,5,4
14313,36-45,Unknown,3,11
14314,60+,Married,1,7
14315,36-45,Single,3,5
14316,46-60,Unknown,2,2
14317,26-35,Single,5,5
14318,60+,Single,2,1
14319,46-60,Married,3,2
14320,60+,Unknown,1,2
14321,46-60,Married,4,2
14322,18-25,Single,5,6
14323,60+,Divorced,3,3
14324,36-45,Married,3,6
14325,18-25,Divorced,1,8
14326,46-60,Divorced,1,12
14327,18-25,Unknown,1,7
14328,60+,Divorced,1,4
14329,26-35,Unknown,5,9
14330,60+,Single,4,8
14331,36-45,Unknown,4,4
14332,46-60,Divorced,1,4
14333,36-45,Married,4,8
14334,26-35,Divorced,2,12
14335,18-25,Married,1,3
14336,36-45,Divorced,2,4
14337,26-35,Married,5,8
14338,26-35,Single,1,9
14339,46-60,Married,5,8
14340,18-25,Married,2,2
14341,18-25,Single,3,2
14342,36-45,Married,2,4
14343,60+,Unknown,3,5
14344,26-35,Unknown,1,12
14345,18-25,Married,5,7
14346,46-60,Divorced,2,5
14347,26-35,Single,3,8
14348,26-35,Married,4,11
14349,18-25,Single,4,10
14350,60+,Unknown,1,6
14351,60+,Unknown,3,8
14352,60+,Unknown,4,2
14353,36-45,Divorced,5,6
14354,60+,Married,3,6
14355,60+,Married,3,11
14356,26-35,Divorced,3,5
14357,46-60,Married,4,5
14358,18-25,Unknown,4,8
14359,46-60,Single,2,11
14360,46-60,Unknown,5,7
14361,36-45,Single,3,2
14362,60+,Married,2,5
14363,26-35,Unknown,2,5
14364,18-25,Married,5,1
14365,26-35,Married,1,1
14366,26-35,Single,3,8
14367,46-60,Unknown,3,3
14368,18-25,Single,5,3
14369,18-25,Unknown,3,1
14370,60+,Married,3,2
14371,36-45,Unknown,1,12
14372,36-45,Divorced,4,6
14373,46-60,Single,2,6
14374,60+,Unknown,2,11
14375,26-35,Divorced,2,5
14376,26-35,Single,5,11
14377,18-25,Married,1,1
14378,46-60,Married,1,11
14379,18-25,Single,1,4
14380,60+,Unknown,2,1
14381,60+,Divorced,4,3
14382,46-60,Married,2,9
14383,26-35,Divorced,2,11
14384,26-35,Divorced,3,4
14385,60+,Single,4,11
14386,36-45,Married,5,8
14387,46-60,Married,5,5
14388,60+,Divorced,2,10
14389,46-60,Married,5,9
14390,18-25,Divorced,4,1
14391,26-35,Divorced,4,8
14392,46-60,Married,5,4
14393,46-60,Single,2,9
14394,36-45,Divorced,2,11
14395,60+,Married,1,12
14396,18-25,Single,4,3
14397,46-60,Single,1,6
14398,60+,Divorced,5,3
14399,46-60,Unknown,1,8
14400,26-35,Divorced,2,9
14401,18-25,Married,4,11
14402,46-60,Divorced,1,5
14403,18-25,Unknown,4,11
14404,46-60,Unknown,3,10
14405,26-35,Divorced,1,3
14406,46-60,Unknown,2,1
14407,26-35,Married,4,12
14408,18-25,Married,4,12
14409,46-60,Divorced,4,3
14410,26-35,Single,4,5
14411,18-25,Unknown,5,6
14412,46-60,Divorced,2,8
14413,60+,Divorced,1,5
14414,46-60,Divorced,1,6
14415,26-35,Unknown,5,4
14416,36-45,Unknown,4,4
14417,26-35,Married,5,5
14418,26-35,Unknown,3,11
14419,46-60,Unknown,4,9
14420,36-45,Married,4,5
14421,26-35,Married,2,1
14422,18-25,Divorced,2,5
14423,46-60,Unknown,5,4
14424,18-25,Unknown,5,9
14425,46-60,Divorced,3,9
14426,36-45,Married,5,11
14427,26-35,Married,1,9
14428,26-35,Married,5,9
14429,36-45,Single,5,6
14430,36-45,Married,2,12
14431,46-60,Married,2,9
14432,46-60,Married,2,3
14433,60+,Divorced,4,1
14434,46-60,Divorced,1,3
14435,26-35,Divorced,4,6
14436,18-25,Unknown,5,3
14437,26-35,Divorced,3,3
14438,60+,Divorced,3,3
14439,26-35,Single,3,6
14440,26-35,Married,4,8
14441,60+,Married,2,5
14442,18-25,Divorced,1,9
14443,26-35,Divorced,1,6
14444,18-25,Single,1,12
14445,36-45,Single,4,9
14446,26-35,Single,3,1
14447,26-35,Single,1,3
14448,60+,Married,1,2
14449,26-35,Married,2,9
14450,18-25,Divorced,1,9
14451,46-60,Divorced,4,6
14452,60+,Single,2,4
14453,26-35,Single,4,8
14454,46-60,Divorced,1,1
14455,18-25,Unknown,4,9
14456,60+,Single,1,12
14457,18-25,Unknown,3,10
14458,60+,Married,2,9
14459,18-25,Married,1,1
14460,26-35,Married,5,2
14461,26-35,Single,4,12
14462,36-45,Married,2,8
14463,18-25,Divorced,2,1
14464,18-25,Unknown,2,6
14465,18-25,Single,1,2
14466,60+,Single,4,10
14467,26-35,Married,2,8
14468,36-45,Single,5,12
14469,26-35,Divorced,5,8
14470,18-25,Divorced,2,9
14471,26-35,Single,3,2
14472,36-45,Unknown,5,3
14473,36-45,Unknown,3,7
14474,36-45,Divorced,2,7
14475,36-45,Divorced,5,6
14476,26-35,Single,1,11
14477,60+,Married,5,1
14478,18-25,Married,4,1
14479,26-35,Unknown,3,5
14480,26-35,Single,3,4
14481,26-35,Unknown,3,10
14482,26-35,Married,5,2
14483,18-25,Single,2,3
14484,18-25,Single,1,6
14485,26-35,Unknown,5,2
14486,26-35,Single,1,1
14487,26-35,Single,5,12
14488,36-45,Divorced,3,11
14489,36-45,Single,4,9
14490,60+,Single,4,1
14491,26-35,Unknown,5,6
14492,26-35,Unknown,4,2
14493,46-60,Divorced,3,3
14494,46-60,Unknown,2,2
14495,18-25,Unknown,1,6
14496,26-35,Unknown,2,4
14497,26-35,Married,1,8
14498,18-25,Divorced,4,1
14499,18-25,Unknown,5,10
14500,26-35,Married,1,10
